step,true_value,prediction,lower_bound,upper_bound,width,covered
417,39.34,39.716125485197345,6.682852486504004,214.77960496293485,208.09675247643085,True
418,37.61,39.04439483056857,6.896614768073885,202.0684799047884,195.17186513671453,True
419,36.78,35.443207254610115,6.471287001287443,176.76152285056233,170.2902358492749,True
420,34.72,38.04657074871575,7.2349073823659005,184.1429064641691,176.9079990818032,True
421,33.18,31.990701918847137,6.160421012205582,151.00033786323064,144.83991685102507,True
422,32.23,34.03135862991995,6.685712542922667,158.67238959361313,151.98667705069047,True
423,31.72,30.834561154794077,6.1562880252498084,140.61521732252353,134.45892929727373,True
424,33.13,32.382366164858816,6.606911790245712,145.49602907104497,138.88911728079927,True
425,33.91,34.12457256322478,7.063523169023076,152.00205281095685,144.93852964193377,True
426,31.72,33.74911133405756,7.136068111937654,147.4133025797831,140.27723446784546,True
427,30.1,29.78828564648517,6.661452198156521,122.7256995844274,116.06424738627088,True
428,29.72,30.18358021638125,7.165676390796994,118.085747288177,110.92007089738001,True
429,30.24,29.29681921184707,7.296208162992306,109.64057655277966,102.34436838978736,True
430,31.28,31.49404455498057,8.146201180811412,114.44278445965585,106.29658327884444,True
431,33.53,30.905517124737425,8.174561264147833,109.95484499895207,101.78028373480424,True
432,33.48,36.56400687621537,9.612905635361614,131.95648346243655,122.34357782707494,True
433,30.48,29.640183128246697,7.561921537344782,108.65071544251039,101.0887939051656,True
434,27.76,29.154363445350274,7.886108544940511,101.32664053062885,93.44053198568834,True
435,25.51,25.655141585749767,7.116078604090019,86.54185458459195,79.42577598050192,True
436,24.17,23.463568715974684,6.500714861141341,78.78788760810862,72.28717274696727,True
437,23.71,23.192813472049703,6.624430655810224,75.76536781764362,69.14093716183339,True
438,24.2,23.528629813475597,6.940559263400186,74.76968580785993,67.82912654445974,True
439,23.03,24.771562225746774,7.525417217417585,76.90509280866858,69.379675591251,True
440,20.77,21.568482204447182,6.644065996765268,65.63160538226442,58.987539385499154,True
441,19.33,19.487953974105135,6.063650258785937,58.42483597952031,52.361185720734376,True
442,17.98,18.574312366573807,5.82575976293764,55.133488128991,49.307728366053354,True
443,17.06,16.906258356655798,5.327585130710413,49.67242584839111,44.3448407176807,True
444,16.42,16.682014273021064,5.308483479447963,48.560822306961185,43.25233882751322,True
445,16.23,15.905187785534263,5.1152748507892,45.733038340426376,40.61776348963718,True
446,16.62,16.36747628493028,5.4800407466567345,45.54742837276696,40.067387626110225,True
447,17.23,16.99766143631516,5.993363238435418,45.31760229412788,39.32423905569246,True
448,17.71,17.70586081175956,6.420761974239065,46.152735786920616,39.73197381268155,True
449,16.98,17.913763584768994,6.641581472098327,45.81366733400846,39.17208586191013,True
450,16.25,15.991122332510521,6.092168020301303,39.70662698513914,33.61445896483784,True
451,15.09,16.276577669301226,6.143945234314604,40.78085444016344,34.63690920584884,True
452,14.31,13.71495839845103,5.305104654822099,33.34201532286128,28.03691066803918,True
453,14.2,14.1367761746362,5.644579962100708,33.48253979452396,27.837959832423252,True
454,17.84,14.181722109014109,5.819387281212996,32.79844503483463,26.979057753621632,True
455,31.53,22.207515372437314,9.53740398039567,50.11209276629544,40.57468878589977,True
456,37.42,59.047030962709506,23.876397295788827,143.94244823976067,120.06605094397185,True
457,35.1,31.965295471514274,12.574720550429987,79.05400195805997,66.47928140762998,True
458,31.63,37.831030244605856,14.785612111119882,94.52045870906193,79.73484659794204,True
459,28.15,28.621442708953325,11.312716734754437,70.26208513212445,58.949368397370016,True
460,26.05,27.360758850583895,11.072270700508257,65.62645847952277,54.55418777901451,True
461,24.82,24.977474807921922,10.256405377428107,58.95068361249838,48.69427823507027,True
462,23.52,24.438380494801784,10.20977770136243,56.72738937719187,46.51761167582944,True
463,22.76,22.673894460628276,9.576345001721393,51.99120620987189,42.4148612081505,True
464,22.36,22.62176358976957,9.706705882299755,51.115722727886315,41.409016845586564,True
465,23.32,22.090059415151813,9.59709181051414,49.31105262919998,39.713960818685834,True
466,26.58,24.375061646384154,10.753514409213103,53.783082841424346,43.02956843221124,True
467,29.32,28.99090325379366,12.904630821726382,63.687390086832664,50.78275926510628,True
468,27.42,30.248702878514354,13.682346958113671,65.50717588784771,51.82482892973404,True
469,23.33,25.32405898511543,11.478813921415504,54.530604576338824,43.05179065492332,True
470,20.72,21.248475509629014,9.639436169283604,45.524520155647686,35.88508398636408,True
471,20.43,19.762331760974874,8.749329958085863,43.21579965044295,34.466469692357094,True
472,19.63,20.79536779637144,9.220155209970773,45.48051302740086,36.26035781743009,True
473,19.44,18.719645228619612,7.913573693618,42.62609446097271,34.71252076735471,True
474,19.84,19.863510865743613,8.166930389594244,46.484388682509554,38.31745829291531,True
475,20.64,19.918038977529843,8.043742769009112,47.38310485398735,39.339362084978234,True
476,21.68,21.31053680421398,8.689586332825474,50.37061948722432,41.68103315439885,True
477,23.81,22.179419813883086,8.794614386916384,53.85519711995402,45.060582733037634,True
478,27.61,25.493207761000164,10.056671008543836,62.48113794153294,52.424466932989105,True
479,42.86,30.19758831267642,12.713948453007477,69.97077255776047,57.256824104752994,True
480,39.25,62.29108123240088,28.406731148389305,135.21918544271026,106.81245429432096,True
481,36.85,33.11241059756429,14.951337921896979,71.95040469172322,56.99906676982624,True
482,35.16,37.428492911122945,18.45484527479203,74.90649252470155,56.45164724990951,True
483,33.15,34.234902545555315,17.48581651086631,66.15950884100816,48.67369233014185,True
484,32.11,32.42927849738945,17.567346767411692,59.18720255806412,41.61985579065243,True
485,35.5,31.79241684734302,18.367604579400997,54.52274667119233,36.15514209179133,True
486,37.35,37.8230097458279,23.429953081901882,60.69582400226657,37.26587092036469,True
487,30.88,37.794887147881944,24.59086882915407,57.81173003013852,33.22086120098445,True
488,31.55,28.683511534724442,18.911292656079766,43.251815904231535,24.34052324815177,True
489,29.84,32.22504724503774,21.799666200956235,47.41754062121714,25.617874420260907,True
490,24.79,29.317335306922317,20.430833013119017,41.88871177101238,21.457878757893365,True
491,24.01,23.659060608010964,16.6868158475261,33.379804443693025,16.692988596166927,True
492,25.02,24.182738006517273,17.270742277552863,33.70960751737059,16.43886523981773,True
493,21.35,25.233885804206956,18.265417454858625,34.722909508748124,16.4574920538895,True
494,20.45,20.400701708851205,14.86508694198828,27.86779223498095,13.00270529299267,True
495,20.13,20.648955010832893,15.218013224737803,27.898561529483757,12.680548304745955,True
496,21.06,19.970571997992593,14.86609877304165,26.71726662071478,11.851167847673132,True
497,22.22,21.370439223021446,16.1336737754179,28.207778646333562,12.074104870915662,True
498,23.09,22.35724159549511,17.192265907571258,28.98860822077559,11.796342313204331,True
499,21.52,23.2352392035514,18.09427745805495,29.760358465702588,11.666081007647637,True
500,21.77,21.126760628743543,16.623398741975944,26.780880583243384,10.15748184126744,True
501,19.69,21.959793330097778,17.548621452634187,27.42001553090829,9.871394078274104,True
502,18.8,19.296703312565683,15.551940226053944,23.88869339377302,8.336753167719078,True
503,20.49,18.819020885938865,15.297388561779439,23.101627533042855,7.804238971263416,True
504,20.12,20.750398744317437,17.016512518031234,25.258125431508407,8.241612913477173,True
505,31.77,19.932149796510732,16.42361303616007,24.14718928813674,7.72357625197667,False
506,109.17,33.641838901013244,28.03682881281382,40.32879007483678,12.291961262022962,False
507,84.22,286.99858990813067,225.7087268233386,364.8579400593812,139.14921323604258,False
508,60.2,66.68617785206061,51.58970189655639,86.11627004907537,34.526568152518976,True
509,47.72,67.7459586604537,51.35807444806321,89.26319019491038,37.905115746847166,False
510,39.53,43.29097154203423,32.60009174029412,57.383476310118965,24.783384569824847,True
511,35.14,40.17759039762552,30.562801091249256,52.721276069655396,22.15847497840614,True
512,30.06,33.877572963138476,25.370157196749712,45.12961108737654,19.759453890626826,True
513,25.79,29.438226066379745,21.761006589404875,39.70494872135019,17.943942131945317,True
514,22.74,24.977711478592575,18.259417692419444,34.03955853922934,15.780140846809896,True
515,21.29,22.31048999186397,16.167325821569644,30.65192699832548,14.484601176755834,True
516,22.68,21.10549982828299,15.199147701362385,29.16536003416541,13.966212332803025,True
517,20.76,23.242369682526164,16.70101547105761,32.201060627577085,15.500045156519477,True
518,17.02,19.89137329189952,14.218306159550837,27.679241529621994,13.460935370071157,True
519,14.62,16.38195103605133,11.56573306667624,23.044138150676382,11.478405084000142,True
520,12.52,14.228464149361134,9.91896394993151,20.238839271910226,10.319875321978717,True
521,11.15,12.077621933331026,8.25373745423816,17.481634720770323,9.227897266532164,True
522,11.26,10.95129324562806,7.349313678765215,16.107203746130978,8.757890067365762,True
523,10.57,11.41445166757998,7.639232225194013,16.839387365607976,9.200155140413964,True
524,10.68,10.261533331886712,6.776087395330928,15.309247380802905,8.533159985471976,True
525,10.18,10.902362243726635,7.205302334220859,16.265205011405754,9.059902677184896,True
526,9.38,9.899350086383842,6.449801954908796,14.946173203608314,8.496371248699518,True
527,8.26,9.276070715821849,5.97227864793521,14.14535415015912,8.17307550222391,True
528,7.19,7.961278971915078,5.049397822372534,12.274795801244304,7.2253979788717695,True
529,7.69,7.004333269347205,4.373040328868904,10.924226725516867,6.551186396647963,True
530,9.06,7.986123755811235,5.019923030765939,12.413862559714627,7.393939528948688,True
531,8.79,9.373817214467266,5.941746086238243,14.502739838399211,8.560993752160968,True
532,9.66,8.520974637171527,5.37531376068665,13.218744589583965,7.843430828897315,True
533,9.89,10.167844974277456,6.554913673264622,15.508562078062766,8.953648404798145,True
534,8.27,9.66078796396897,6.245867008850399,14.685134694562556,8.439267685712156,True
535,7.43,7.899324604448621,5.115404295071751,11.950571146893468,6.835166851821717,True
536,6.38,7.348672255487454,4.664207757991413,11.305397578541932,6.641189820550519,True
537,6.21,5.953764242777236,3.5105273872526217,9.720439760721721,6.209912373469099,True
538,6.01,6.010049139071439,3.451729317611502,10.038584205421065,6.586854887809563,True
539,4.97,5.846726972360996,3.052318918272948,10.568109810575889,7.515790892302941,True
540,4.24,4.359108325805791,1.9401888804487202,8.768094233230965,6.827905352782245,True
541,3.66,3.776315797103549,1.447385793141006,8.32145338818126,6.874067595040254,True
542,3.28,3.316651298795655,1.087112521858728,7.927874391170688,6.84076186931196,True
543,2.84,3.051506321894901,0.8658157486670992,7.797601525274228,6.9317857766071285,True
544,2.62,2.5820333993260225,0.5876812623710637,7.08157378813252,6.493892525761456,True
545,3.16,2.4866384439979736,0.5050155739688411,7.077423150583485,6.572407576614644,True
546,3.3,3.5145866460428454,0.9145987924123653,9.645307343450279,8.730708551037914,True
547,2.9,3.339916225342604,0.8149568101176317,9.377587355244703,8.562630545127071,True
548,2.68,2.7726638464777764,0.5154553016531715,8.391891983217246,7.8764366815640745,True
549,2.4,2.615316473864925,0.40090134855573245,8.33007396964407,7.9291726210883375,True
550,2.11,2.2520506438902546,0.27142691191920637,7.318082062981427,7.04665515106222,True
551,2.02,2.0342480027664873,0.1005183911060033,7.365749283880547,7.265230892774543,True
552,2.06,2.0334593330630537,0.06616055252227207,7.6308534897281515,7.564692937205879,True
553,2.06,2.069050873896352,0.0,8.622435863770816,8.622435863770816,True
554,1.98,2.0587064108216704,0.0,9.37871080132832,9.37871080132832,True
555,1.85,1.904210050685014,0.0,10.00936935355436,10.00936935355436,True
556,1.81,1.8093922980646968,0.0,10.543900259539146,10.543900259539146,True
557,1.7,1.8116549026434177,0.0,11.896922847140392,11.896922847140392,True
558,1.66,1.6020083516173593,0.0,11.710469763377144,11.710469763377144,True
559,1.56,1.7138239438611729,0.0,13.780527123760995,13.780527123760995,True
560,1.37,1.510140760347905,0.0,11.234844985375096,11.234844985375096,True
561,1.17,1.2751222471300743,0.0,9.089808902947903,9.089808902947903,True
562,1.15,1.0488745613040837,0.0,9.544103738387408,9.544103738387408,True
563,1.13,1.2100883153747684,0.0,10.154833052340708,10.154833052340708,True
564,1.11,1.116590379180797,0.0,8.680426362033995,8.680426362033995,True
565,1.14,1.140678775784843,0.0,8.755626942726385,8.755626942726385,True
566,1.13,1.144899924110478,0.0,9.37409055718766,9.37409055718766,True
567,0.94,1.1192856874705166,0.0,9.373469320509903,9.373469320509903,True
568,0.73,0.8016648065925405,0.0,7.304888182751766,7.304888182751766,True
569,0.65,0.6436625704516334,0.0,6.701789280503242,6.701789280503242,True
570,0.63,0.6339491702744773,0.0,6.769326742973569,6.769326742973569,True
571,0.57,0.620960050870196,0.0,6.36741938478128,6.36741938478128,True
572,0.6,0.5234353495530317,0.0,5.8984799069534475,5.8984799069534475,True
573,0.63,0.6537184149314244,0.0,6.061995550142762,6.061995550142762,True
574,0.65,0.6155129547189508,0.0,5.5804766562650014,5.5804766562650014,True
575,0.53,0.6738677986069408,0.0,5.415445114921383,5.415445114921383,True
576,0.46,0.4212627571900628,0.0,4.303424678611339,4.303424678611339,True
577,0.48,0.4339346564389183,0.0,4.04626447239516,4.04626447239516,True
578,0.42,0.5066238364834217,0.0,4.146687858337209,4.146687858337209,True
579,0.41,0.3625620008108338,0.0,3.441927539687451,3.441927539687451,True
580,0.39,0.4249198503389464,0.0,3.4909138540522298,3.4909138540522298,True
581,0.44,0.37136180806371005,0.0,3.1501079812693487,3.1501079812693487,True
582,0.45,0.47617582823946125,0.0,3.365929452768457,3.365929452768457,True
583,0.32,0.44861739639348125,0.0,3.145549804731786,3.145549804731786,True
584,0.31,0.2436360746700833,0.0,2.689102088447102,2.689102088447102,True
585,0.28,0.33642345398515733,0.0,2.4478203492817094,2.4478203492817094,True
586,0.5,0.263778478864677,0.0,1.8992143805132322,1.8992143805132322,True
587,0.55,0.6057050962939103,0.0,2.331898040547824,2.331898040547824,True
588,0.52,0.5676926405156046,0.0,1.9863863682222158,1.9863863682222158,True
589,0.37,0.5085799781530518,0.0,1.6706259979885014,1.6706259979885014,True
590,0.23,0.3185332518025574,0.0,1.19345085795569,1.19345085795569,True
591,0.3,0.17941967739722464,0.0,0.8615747672293341,0.8615747672293341,True
592,0.46,0.33125419980562065,0.0,1.0085437422799894,1.0085437422799894,True
593,0.46,0.5135197490328605,0.04211632637594362,1.1981634609629053,1.1560471345869616,True
594,0.34,0.444573248101479,0.018640122847598473,1.0486056089140203,1.0299654860664218,True
595,0.27,0.3031821820433898,0.0,0.8271032369094837,0.8271032369094837,True
596,0.14,0.2566031125349974,0.0,0.7301883376505129,0.7301883376505129,True
597,0.09,0.09389192744994633,0.0,0.48145341269558534,0.48145341269558534,True
598,0.05,0.08231609175649111,0.0,0.43491427203852695,0.43491427203852695,True
599,0.05,0.03674840841236348,0.0,0.34887220741752784,0.34887220741752784,True
600,0.06,0.05309077919456495,0.0,0.34844948667907766,0.34844948667907766,True
601,0.26,0.06247187179849454,0.0,0.3419135373957397,0.3419135373957397,True
602,0.49,0.3382966859213876,0.07188758941594384,0.6709196348882815,0.5990320454723377,True
603,0.4,0.5822100716887664,0.27961263455526975,0.9563644835559357,0.676751849000666,True
604,0.33,0.34220206337336423,0.08491162743064302,0.6605097902675803,0.5755981628369372,True
605,0.4,0.32627504276338176,0.07094337203304332,0.642482259092535,0.5715388870594916,True
606,0.39,0.4318585513639268,0.16370473974635666,0.7618033519059764,0.5980986121596197,True
607,0.37,0.3730558817076146,0.12534550763971555,0.6752921138380343,0.5499466061983188,True
608,0.43,0.3702954450998934,0.12015760185880042,0.676290553887797,0.5561329520289966,True
609,0.59,0.4553304326294764,0.1962298143664962,0.770551647100645,0.5743218327341488,True
610,0.51,0.6514931222426588,0.36285689428274337,1.0012589320687422,0.6384020377859988,True
611,0.58,0.4561159787916378,0.19313268123458324,0.777064510125056,0.5839318288904727,True
612,0.59,0.6267275158268122,0.3431867403332093,0.9701224939814461,0.6269357536482368,True
613,0.53,0.5765981598262839,0.30527577836243375,0.9043192241612523,0.5990434457988185,True
614,0.65,0.5169651412162057,0.2619122567488976,0.8235683403168701,0.5616560835679725,True
615,0.7,0.688815520746475,0.3823967950436061,1.063154279104229,0.680757484060623,True
616,0.79,0.6904852416739267,0.35923319248188573,1.1024651017381912,0.7432319092563056,True
617,0.93,0.8451238217859416,0.48145832631674,1.2980612125528475,0.8166028862361074,True
618,1.06,0.9615337223559042,0.5665482357358693,1.4561098446688003,0.889561608932931,True
619,1.02,1.1037304718920193,0.6794533577087936,1.6351919081603947,0.9557385504516012,True
620,0.97,0.974418580326496,0.5807015657598755,1.4662015998348745,0.885500034074999,True
621,1.21,0.9754503168846786,0.5905974145415658,1.4534202802061693,0.8628228656646035,True
622,1.62,1.3163246812056268,0.8835336443122566,1.8485607596998497,0.9650271153875931,True
623,1.69,1.7536478799850932,1.2582680116135219,2.3576956357490464,1.0994276241355245,True
624,1.59,1.6439822866715033,1.2013107541181598,2.175672639201323,0.9743618850831632,True
625,1.56,1.5730405557596083,1.1665164610102376,2.0558446338767182,0.8893281728664806,True
626,1.73,1.5510621482280555,1.142726855412599,2.0372131042660553,0.8944862488534562,True
627,1.86,1.829791988998117,1.3901617567420144,2.3502848409360793,0.9601230841940649,True
628,2.15,1.8415516740803985,1.4216853268885825,2.3342135028101465,0.912528175921564,True
629,2.16,2.315432477900216,1.855398203990677,2.849583045948941,0.9941848419582642,True
630,2.1,2.0109892465080628,1.6077654633848817,2.476561205323827,0.8687957419389454,True
631,1.76,2.1437544861176767,1.7457671019969236,2.5994284663827587,0.8536613643858351,True
632,1.62,1.6021752110170482,1.2890597002244037,1.958121113297222,0.6690614130728183,True
633,1.88,1.6622435972058618,1.352823937208198,2.012355008285705,0.6595310710775069,True
634,2.18,1.9769687284752493,1.6447649576932966,2.3508999673260482,0.7061350096327517,True
635,2.61,2.253538723051878,1.8989602088362743,2.6514865537417553,0.7525263449054811,True
636,2.46,2.800264157341284,2.390632018103024,3.2593851495724415,0.8687531314694175,True
637,2.01,2.327297741100578,1.97537302404871,2.72084782931465,0.7454748052659399,True
638,1.79,1.910008918353598,1.6110230566071286,2.2432313776276436,0.6322083210205149,True
639,1.65,1.7488879479070167,1.4723472593297662,2.056360679768313,0.5840134204385468,True
640,1.55,1.599957568896429,1.3426113659397383,1.8855743886268321,0.5429630226870938,True
641,1.36,1.5188054512247873,1.268723131663247,1.7964544516582368,0.5277313199949898,True
642,1.34,1.2566813133654744,1.0358200037947727,1.50150334538431,0.4656833415895374,True
643,1.32,1.371949407535054,1.138888965891803,1.630404888530569,0.491515922638766,True
644,1.24,1.2904490593009794,1.0645141544518104,1.5411096755816387,0.4765955211298283,True
645,1.15,1.1999573818504619,0.9807146313496371,1.443467829921842,0.46275319857220487,True
646,1.2,1.106042136918263,0.8943562300249046,1.341383005041735,0.4470267750168304,True
647,1.11,1.2582368264493393,1.0295439564302549,1.5126992436772242,0.4831552872469693,True
648,1.33,1.027556432221826,0.8217411648716413,1.2566241380035774,0.43488297313193613,False
649,2.86,1.4985442135618192,1.2392302162180027,1.7878880616692623,0.5486578454512596,False
650,3.63,4.714945539635111,3.892303464859636,5.67591508899424,1.783611624134604,False
651,3.38,3.2546644755191085,2.447474185485101,4.250849991991194,1.8033758065060925,True
652,3.09,3.518389319998989,2.5270460608692438,4.7883684235327,2.261322362663456,True
653,3.53,2.8714918041062183,1.9985818783137344,3.9985124293789296,1.9999305510651952,True
654,2.85,3.9571285241345207,2.8262808824558356,5.422195327441888,2.5959144449860525,True
655,2.4,2.42995209449965,1.6822396766258163,3.386099972006247,1.7038602953804305,True
656,2.25,2.377232579662906,1.6682201905761902,3.2746471739551435,1.6064269833789533,True
657,2.2,2.189493479905446,1.5428657486894588,3.0005527871859696,1.4576870384965108,True
658,2.17,2.204915840767933,1.5746365637883417,2.989489503439537,1.4148529396511953,True
659,1.93,2.1521359820182613,1.5508829002703384,2.8951067679669786,1.3442238676966403,True
660,1.79,1.818569198477344,1.2946007472031758,2.4621850168437107,1.167584269640535,True
661,2.07,1.7714135687675596,1.2601515788243431,2.3983265729213645,1.1381749940970214,True
662,3.05,2.241407129306048,1.6619315275967308,2.947028715423738,1.2850971878270072,False
663,6.91,3.617010009512576,2.709793122443056,4.746083602069248,2.0362904796261923,False
664,5.71,11.96736694221423,9.129661257110197,15.600022562057642,6.4703613049474455,False
665,4.43,4.697044268990255,3.4200773523993,6.342928825717681,2.9228514733183806,True
666,3.64,4.516201151745983,3.2485918055215306,6.162014271876727,2.913422466355196,True
667,3.15,3.408156870935736,2.402404792791561,4.711209624424126,2.308804831632565,True
668,2.75,3.05505797337141,2.1497073413643357,4.220642232836888,2.0709348914725525,True
669,2.46,2.636379227036833,1.860723823926532,3.6223454959994035,1.7616216720728715,True
670,2.55,2.391308203282969,1.6978416424420448,3.263026839204639,1.5651851967625943,True
671,2.54,2.6135455388588866,1.8877612194166176,3.5217420587304886,1.633980839313871,True
672,2.72,2.5117466226865446,1.8115079750079475,3.3863878216157266,1.5748798466077791,True
673,2.73,2.8040560362835834,2.069754821616436,3.7140058956127566,1.6442510739963208,True
674,2.77,2.7019292326025157,1.9824821757271098,3.594924373640569,1.612442197913459,True
675,4.13,2.796517949790585,2.0811653317694807,3.677953628280167,1.5967882965106863,False
676,13.42,4.769081715353994,3.586984753869313,6.255813050251969,2.6688282963826557,False
677,10.23,25.241026328077364,16.348513682564736,38.69166900118274,22.343155318618003,False
678,7.42,8.516483538490741,5.055095311371822,13.956570339740448,8.901475028368626,True
679,6.07,7.69709250265098,4.31328446158828,13.235905972378008,8.922621510789728,True
680,5.98,5.753411263436322,2.9664570497093994,10.49856487074531,7.532107821035911,True
681,6.13,6.091518729882957,3.108874240272212,11.239274057934935,8.130399817662724,True
682,5.8,6.12530363888879,3.1633665973625087,11.194446671721046,8.031080074358538,True
683,8.78,5.726508094459035,2.9679084088465313,10.402962589546235,7.435054180699703,True
684,9.61,9.694845844577813,5.281183645514718,17.209900250402626,11.928716604887908,True
685,9.06,9.375732415904016,5.14693734940709,16.513733595613346,11.366796246206256,True
686,9.92,9.049211897659738,4.999012292843009,15.833881118154398,10.83486882531139,True
687,13.25,10.122962691867835,5.633050663461989,17.652096195524976,12.019045532062986,True
688,14.16,14.047444160546203,7.7853130744154,24.773193720796684,16.987880646381285,True
689,13.31,14.001634833208808,7.827087605289652,24.49527746094677,16.66818985565712,True
690,11.25,13.185535004239336,7.30248394714928,23.23725292785337,15.934768980704089,True
691,9.94,10.846369630904151,5.9837857021973475,19.094613353879588,13.11082765168224,True
692,8.94,9.80714431375213,5.431252781154283,17.16043812809092,11.729185346936637,True
693,8.4,8.750872767030657,4.800426875934464,15.391814215139561,10.591387339205097,True
694,7.85,8.383181762320847,4.636264080340967,14.621003333013508,9.98473925267254,True
695,8.1,7.7361404797021205,4.275686697123242,13.466391744359324,9.190705047236083,True
696,8.05,8.21444231312675,4.508910015042224,14.412476680523497,9.903566665481273,True
697,8.11,7.985869952471498,4.328814077603353,14.152688314291083,9.82387423668773,True
698,7.91,8.15381170596579,4.3926642203165045,14.538195097071782,10.145530876755277,True
699,7.84,7.844368861064659,4.183040171332393,14.092080702600764,9.90904053126837,True
700,7.8,7.855943464894294,4.168724289137556,14.173518699425589,10.004794410288033,True
701,7.6,7.782203348549677,4.110699254255317,14.091299999908797,9.98060074565348,True
702,7.38,7.566769587650461,3.9754331547984174,13.750382305330412,9.774949150531995,True
703,7.47,7.3496268840482095,3.843651570656638,13.393328687217982,9.549677116561345,True
704,7.53,7.717876020001908,3.9178808988315295,14.45408761692093,10.5362067180894,True
705,7.52,7.256675320197557,3.738279634525326,13.38764543283205,9.649365798306725,True
706,7.46,7.4695172399924665,3.8976862456961188,13.64624695825816,9.748560712562043,True
707,7.5,7.680673315243197,4.04452603106306,13.937793707865072,9.893267676802012,True
708,7.56,7.531288819803958,3.958295944466763,13.679012657188093,9.72071671272133,True
709,8.23,7.578620825697184,3.8816663024741365,14.075330985607721,10.193664683133584,True
710,8.64,8.466847635304548,4.269082470025644,16.008882411672545,11.7397999416469,True
711,8.36,8.704118653757934,4.306204040425826,16.74713488753355,12.440930847107726,True
712,8.25,8.249683316260388,3.988721606691038,16.150013209066305,12.161291602375268,True
713,8.28,8.266172403392867,3.9365918503288775,16.39296130055381,12.456369450224933,True
714,8.08,8.291137324316468,3.655107646678939,17.544196897550368,13.889089250871429,True
715,8.11,7.950062589758897,3.3929790407425493,17.234464498392356,13.841485457649807,True
716,8.68,8.185936431162352,3.423810747356505,18.07437567662196,14.650564929265453,True
717,10.28,9.05499685166226,3.763346662324844,20.225194984568407,16.46184832224356,True
718,11.73,12.027915647936439,4.6835574907901565,28.8627376259989,24.179180135208743,True
719,17.39,12.630433895392576,4.684866315602635,31.68128358036366,26.99641726476103,True
720,70.67,24.129272723937415,9.042268410116822,61.88224152601381,52.83997311589698,False
721,64.67,468.145524600553,92.4713660018704,2353.70532492618,2261.2339589243093,False
722,47.95,78.9903735478891,16.448937242309,365.6962504063735,349.2473131640645,True
723,37.59,57.97613965264918,12.85431384283436,250.054298883791,237.19998504095665,True
724,29.22,35.360570951279875,8.218873391602852,142.4113544836514,134.19248109204855,True
725,25.35,28.00118308752842,6.8512638901350575,106.1252517105086,99.27398782037355,True
726,24.29,24.75066984581341,6.385208984199902,88.78716769244171,82.4019587082418,True
727,21.79,24.1989731858897,6.578033769311545,82.79327262893366,76.21523885962212,True
728,19.81,21.08588411469133,5.665593294612349,72.17972392972756,66.51413063511521,True
729,18.83,19.471030292529043,5.4571921750346934,63.89865407101506,58.44146189598037,True
730,20.13,18.65417926361698,5.4621276685133395,58.77702427771128,53.31489660919794,True
731,33.71,20.63718055366411,6.378047662323686,62.45412821098702,56.076080548663334,True
732,36.97,39.55372173716397,13.153214819431568,115.20005544446165,102.04684062503009,True
733,38.15,35.750639985161335,12.215753481019897,101.19693801482055,88.98118453380064,True
734,50.36,38.952306399196765,13.738207445639535,107.30264077247388,93.56443332683435,True
735,61.36,54.33586935284888,19.660699013510058,147.2069137657577,127.54621475224764,True
736,54.85,63.308116249360566,23.057433188785883,170.90253769338145,147.84510450459555,True
737,44.25,52.1470850013515,19.049893768571177,139.87918254053534,120.82928877196416,True
738,37.65,42.11577148081128,15.486025130945926,111.7603370503219,96.27431191937598,True
739,32.71,36.40713403982871,13.453881786774879,95.81092579254718,82.35704400577231,True
740,28.46,31.592371210327023,11.605835602877246,83.2675324806945,71.66169687781725,True
741,25.03,27.495364907665433,9.93197254152168,73.27624046227122,63.34426792074954,True
742,22.81,24.253495057239984,8.425622981900284,66.66014446267091,58.23452148077063,True
743,37.25,22.34863744406532,8.016754912543332,59.46065084191555,51.44389592937222,True
744,63.5,44.46048715811362,17.10735518046375,113.13350387486484,96.02614869440109,True
745,51.83,72.15010189451878,28.17787774765389,182.39021958540957,154.21234183775567,True
746,43.1,45.580753903072605,17.86717385268051,114.0022070671888,96.1350332145083,True
747,37.36,43.10320519087859,16.997849694068137,107.0736166359817,90.07576694191356,True
748,33.71,35.3521533496514,13.984268703069862,87.19109422976626,73.2068255266964,True
749,30.06,33.33893232539728,13.098772346211511,82.63581199075588,69.53703964454436,True
750,27.14,27.445791514908915,10.240556925905762,70.98602882787873,60.74547190197296,True
751,25.33,27.774788431341317,8.446749544812597,86.64797302402492,78.20122347921233,True
752,23.77,24.37899827350952,7.434039260036881,75.36833710494048,67.9342978449036,True
753,21.53,23.339658879177318,6.777279013907363,75.17304114914086,68.3957621352335,True
754,19.87,20.324068868240506,5.73155256667916,66.54993125186076,60.81837868518159,True
755,18.99,19.580335951315263,5.230272364945248,66.9826182643496,61.75234589940435,True
756,18.17,18.573872275496306,5.533258269126764,57.64401192709206,52.1107536579653,True
757,17.06,17.91296491863899,5.827858459865075,51.3883504785976,45.560492018732525,True
758,16.41,16.540352652503987,5.598291789753079,45.62782140856446,40.02952961881138,True
759,16.03,16.374647666914417,5.698912555723178,44.0637889416106,38.36487638588743,True
760,15.47,15.638807568328208,5.542916497161438,41.312922290230034,35.7700057930686,True
761,14.47,15.513934367880179,5.584140934572258,40.4192270512768,34.83508611670454,True
